hour,cooling_kW
4431,4.725410023862281
4432,4.7770011554355305
4433,5.00218510535186
4434,5.3942869365466315
4435,5.643566780842822
4436,5.782746037727365
4437,5.764888510153463
4438,5.731897034547369
4439,5.231612108484595
4440,4.595005923672929
4441,4.416523238110088
4442,4.26145084255928
4443,4.031838441005506
4444,3.873855201222048
4445,3.8036711388473976
4446,4.450195848807185
4447,4.5364840230905825
4448,4.679640726344972
4449,4.7637413633427785
4450,4.555913706488659
4451,4.367841931110418
4452,4.363128907945703
4453,4.403960987415078
4454,4.464635666913418
4455,4.50452344901145
4456,4.564920863697884
4457,4.8393753553169825
4458,5.233963539872343
4459,5.419397060474998
4460,5.513888988905758
4461,5.537953549583118
4462,5.560319355118591
4463,5.1032790772603045
4464,4.487372201166371
4465,4.310936672538436
4466,4.165026752502538
4467,3.9486468749978374
4468,3.7984912503609
4469,3.7338335293485487
4470,4.370275775151744
4471,4.4609080753117185
4472,4.587855945247044
4473,4.672210814489141
4474,4.479835872213916
4475,4.306283670267873
4476,4.285981460612313
4477,4.3758483634248435
4478,4.463721166808397
4479,4.529261470890254
4480,4.618560899495791
4481,4.892220538036878
4482,5.240912284316384
4483,5.470366056760718
4484,5.633781674799185
4485,5.653061346912498
4486,5.6393376309698215
4487,5.163565028234272
4488,4.554831108130436
4489,4.3688050138783145
4490,4.1948232000837224
4491,3.9794779200242267
4492,3.8315997498232743
4493,3.761678158438565
4494,4.422108496322968
4495,4.538882817677138
4496,4.653310077552667
4497,4.744267199419261
4498,4.553171396047583
4499,4.377245247398363
4500,4.378804439581694
4501,4.418566773664604
4502,4.476943325805358
4503,4.516977717407642
4504,4.577945016083053
4505,4.826632903725353
4506,5.191080233889875
4507,5.4172238349371105
4508,5.565881474005146
4509,5.5796627671767665
4510,5.518817307974893
4511,5.0368646098953604
4512,4.5207933520973755
4513,4.343112781067801
4514,4.18461103768993
4515,4.034661769634326
4516,3.92467980943338
4517,3.8828976135414974
4518,4.5490515028171945
4519,4.831911480959306
4520,5.054207189141063
4521,5.1313203367324745
4522,4.907595274006928
4523,4.733993160642237
4524,4.746698224810585
4525,4.820257504223853
4526,4.898995489671606
4527,4.9282134848706125
4528,4.9823260921295525
4529,5.015195296255879
4530,5.306202388326624
4531,5.474054021734635
4532,5.579608195657135
4533,5.554598524134129
4534,5.599708143203515
4535,5.115696089289705
4536,4.492305805901027
4537,4.3139450873461
4538,4.166044608570527
4539,3.9578537759727768
4540,3.815495752300918
4541,3.767925468617317
4542,4.423119167915382
4543,4.660636958684613
4544,4.815000393402375
4545,4.952868018090708
4546,4.7452210769687415
4547,4.5172442762755605
4548,4.524066857641713
4549,4.653434467457283
4550,4.752549131326302
4551,4.781540795483831
4552,4.831613247334098
4553,4.8824224290189475
4554,5.183602323956092
4555,5.354270013464892
4556,5.473885839390242
4557,5.451549550455004
4558,5.501858319212708
4559,5.033772584633784
4560,4.3977133395786545
4561,4.223324383712853
4562,4.081875166160144
4563,3.8931952399677705
4564,3.7435402444393766
4565,3.701117867240735
4566,4.354144907102792
4567,4.45358089120098
4568,4.598315392202526
4569,4.691659198235078
4570,4.5139783730131535
4571,4.341834944569916
4572,4.314499108565817
4573,4.3693484214834175
4574,4.44810278886526
4575,4.534183658587187
4576,4.614960855603104
4577,4.890730130265224
4578,5.249294798924396
4579,5.435728413557979
4580,5.588678247391447
4581,5.588807683453596
4582,5.556864007027891
4583,5.0551059372242975
4584,4.45552193517491
4585,4.249296971937787
4586,4.073352717915191
4587,3.903178604137532
4588,3.759097419950922
4589,3.708358879261909
4590,4.366742214313324
4591,4.457283031150185
4592,4.546787124891029
4593,4.64146944102307
4594,4.4424319031284005
4595,4.2528633103018585
4596,4.271931943474043
4597,4.346381536106102
4598,4.433213896584344
4599,4.53053245466271
4600,4.621583168258423
4601,4.884000827126402
4602,5.233927629982374
4603,5.408851727196214
4604,5.5516541582054675
4605,5.625642819403581
4606,5.622648520731799
4607,5.104735847524724
4608,4.500112968895217
4609,4.328513719658969
4610,4.1491958196463345
4611,3.9438529229534907
4612,3.7783488841047896
4613,3.717787015510105
4614,4.402210040109278
4615,4.499456737289776
4616,4.640874043446095
4617,4.7471625635011945
4618,4.529041565580892
4619,4.352264052280895
4620,4.361927297859755
4621,4.420015698812762
4622,4.4795043840663835
4623,4.547532264988821
4624,4.612589918682058
4625,4.883636638390236
4626,5.255713561148368
4627,5.478188259929007
4628,5.603340028376003
4629,5.615869055373357
4630,5.612259962764737
4631,5.128774055738742
4632,4.526053825125739
4633,4.3579140598371655
4634,4.212019563724553
4635,4.0415406265485565
4636,3.880319459678185
4637,3.8095862478871747
4638,4.483586963652256
4639,4.5866456744650455
4640,4.739001140353313
4641,4.846630139776135
4642,4.6462744421250415
4643,4.454664426425054
4644,4.444036313954912
4645,4.498420109442056
4646,4.571344030493562
4647,4.6579252846814345
4648,4.732490106241537
4649,5.007079375547002
4650,5.36246047142113
4651,5.575932824753175
4652,5.722000767016062
4653,5.765121883691404
4654,5.7060038156375255
4655,5.178257081383335
4656,4.600483075918663
4657,4.434743137380966
4658,4.26126302003408
4659,4.071158221587544
4660,3.9441243123429777
4661,3.887827928060254
4662,4.5536663250314335
4663,4.649854773712808
4664,4.797997865121784
4665,4.902659126206739
4666,4.7045947947512134
4667,4.518662204770949
4668,4.514953279623794
4669,4.5787944381558
4670,4.6577236003740845
4671,4.744360684726214
4672,4.8008528688222585
4673,5.043998826837955
4674,5.4428252339599075
4675,5.653802790142471
4676,5.796018725447273
4677,5.792705702517494
4678,5.756680815909102
4679,5.268907062317043
4680,4.693586082461713
4681,4.52519175835091
4682,4.352295490093337
4683,4.15227557373994
4684,4.0226413304321555
4685,3.9609492439829754
4686,4.5977209866303665
4687,4.827787197895467
4688,4.981834401685336
4689,5.121525168910928
4690,4.9806126052357
4691,4.822551158117961
4692,4.786461739588679
4693,4.876655299367791
4694,5.00010386749349
4695,5.043951711711782
4696,5.133571364069738
4697,5.204183021036669
4698,5.508867209318499
4699,5.689181037523423
4700,5.828349255344303
4701,5.821175306085526
4702,5.869020011359058
4703,5.372722667038494
4704,4.77992336398213
4705,4.606817712956737
4706,4.441059493579053
4707,4.227422096667865
4708,4.0565103430282035
4709,3.998045698397478
4710,4.641767672341421
4711,4.915015387588061
4712,5.096355695809698
4713,5.189984308632932
4714,4.937243571790422
4715,4.729079763240872
4716,4.70149088606537
4717,4.756043725114727
4718,4.904541434277332
4719,4.999990466491701
4720,5.112856227675532
4721,5.163550887807408
4722,5.4924359757302765
4723,5.707582869240449
4724,5.83791151090475
4725,5.840253819640347
4726,5.899367640806985
4727,5.438801552521118
4728,4.820908542716642
4729,4.631139080655276
4730,4.446986413426016
4731,4.217915805121683
4732,4.064891481022239
4733,3.9872525120170996
4734,4.62693228244212
4735,4.739992925876442
4736,4.871751109144419
4737,4.992195127905229
4738,4.8253707977309785
4739,4.656774225799562
4740,4.617329716118555
4741,4.714175923605552
4742,4.837097751387396
4743,4.92201435154087
4744,5.032477742224688
4745,5.3081435146249705
4746,5.7005423046780095
4747,5.963159013921075
4748,6.131803929208207
4749,6.154656805895356
4750,6.142645164271609
4751,5.665967787722959
4752,5.0898723209034715
4753,4.89418820934712
4754,4.693833895076901
4755,4.482977169718793
4756,4.330168926700155
4757,4.263982013835677
4758,4.899667478668524
4759,4.970478917569838
4760,5.120391398747092
4761,5.243562715572008
4762,5.061740339275923
4763,4.878349215283164
4764,4.841036436011412
4765,4.917404433241545
4766,5.032868634273458
4767,5.0948910004572765
4768,5.175473918484832
4769,5.386449339757036
4770,5.749151004776522
4771,6.020749877863568
4772,6.171829222120947
4773,6.181978941575767
4774,6.1919582541834535
4775,5.715521419092008
4776,5.085676417416091
4777,4.89945367085716
4778,4.736979167232265
4779,4.52952015193813
4780,4.375076298215371
4781,4.271145326863459
4782,4.828278485375921
4783,4.944811563663367
4784,5.113679584397631
4785,5.226737388269729
4786,5.022722453216277
4787,4.839905136225196
4788,4.824442348677915
4789,4.907453963467773
4790,5.016990876505942
4791,5.0823198227529165
4792,5.149010120830753
4793,5.420166921346131
4794,5.7711913679383535
4795,5.9842830151659685
4796,6.138971503431286
4797,6.149680179310958
4798,6.104036817001495
4799,5.629587478978331
4800,5.026420933114314
4801,4.832443512563444
4802,4.638122590191792
4803,4.417375416896456
4804,4.276434335932667
4805,4.2066317799911745
4806,4.814517727671859
4807,4.886754433643328
4808,5.032846382396321
4809,5.180861319190553
4810,4.99588489605106
4811,4.826553178449376
4812,4.815290056064598
4813,4.875255520448606
4814,4.927081186400656
4815,4.990758375745998
4816,5.064128222717135
4817,5.34837083685952
4818,5.719152610594272
4819,5.937162933830656
4820,6.093430230970559
4821,6.09896436478346
4822,6.0730172251801715
4823,5.5630487275614176
4824,4.9567993105813235
4825,4.752973311514063
4826,4.588033634574903
4827,4.426543418111779
4828,4.266282109057818
4829,4.18540724750744
4830,4.855722278537541
4831,4.941210644320625
4832,5.068297758666843
4833,5.2284396674387565
4834,5.040872903426382
4835,4.842683816365887
4836,4.854934145754675
4837,4.909780123581935
4838,4.9636073561703595
4839,5.045933004208124
4840,5.110399924337655
4841,5.370360271598991
4842,5.793639809515446
4843,6.008373958043991
4844,6.146817796283748
4845,6.21084808693514
4846,6.198844937000027
4847,5.673826086664211
4848,5.098540085799277
4849,4.931556676209682
4850,4.7465872407661225
4851,4.531136461553506
4852,4.3871123541506725
4853,4.311908131172523
4854,4.958074526554202
4855,5.215273437703946
4856,5.376935298534253
4857,5.5255334775198754
4858,5.340697029543629
4859,5.150268959601784
4860,5.175260361835713
4861,5.26891283644556
4862,5.370464379698405
4863,5.477455107385042
4864,5.567174516368882
4865,5.59638328970472
4866,5.949922983332988
4867,6.102609690062295
4868,6.211866907297915
4869,6.2107208666894085
4870,6.262886704538486
4871,5.8418097409992855
4872,5.266968255867276
4873,5.0950209060530005
4874,4.923414142647455
4875,4.674492857414062
4876,4.5219679802599195
4877,4.461797250022107
4878,5.093858154493656
4879,5.394512809044452
4880,5.586181291495261
4881,5.68670056372692
4882,5.5303149982016775
4883,5.3590103640974665
4884,5.300011342551012
4885,5.407056771831121
4886,5.532461821945624
4887,5.56491980147063
4888,5.686611831885835
4889,5.771993874359946
4890,6.088867315865285
4891,6.317442736924075
4892,6.465228876889401
4893,6.438168045164511
4894,6.506868763760424
4895,6.039940384137775
4896,5.370546724097741
4897,5.174680717918319
4898,5.002294552290131
4899,4.791571535866574
4900,4.595501845757611
4901,4.492921646418461
4902,5.08327306324219
4903,5.1968306310341275
4904,5.356787395444015
4905,5.439092046127036
4906,5.276635955847764
4907,5.101262410814704
4908,5.054259078843456
4909,5.118022849744327
4910,5.2141080358943235
4911,5.2661478068463445
4912,5.3344862535251165
4913,5.596196672698213
4914,5.92297569900363
4915,6.140657561237586
4916,6.3010382413593495
4917,6.294561899566179
4918,6.261648281292032
4919,5.749387194836862
4920,5.147124480511462
4921,4.985098508940551
4922,4.823220940524478
4923,4.597894664771651
4924,4.444565296092701
4925,4.39019494644814
4926,5.024194583284693
4927,5.124920030059762
4928,5.262007018402335
4929,5.365373230630231
4930,5.194419259708497
4931,5.001605658076151
4932,4.97082048405893
4933,5.036692063603904
4934,5.1268431826647625
4935,5.176639131419307
4936,5.252064245457183
4937,5.520984684192327
4938,5.877850081903957
4939,6.101857286595591
4940,6.25322718766858
4941,6.252354018324008
4942,6.232508123531679
4943,5.756615500261138
4944,5.142211928246721
4945,4.957098967986978
4946,4.798379550787664
4947,4.580931342899972
4948,4.432947364218931
4949,4.378813914867157
4950,5.02082685031482
4951,5.122589471826986
4952,5.25492590628107
4953,5.366501191620941
4954,5.2031391273070815
4955,5.006644439604358
4956,4.982307573500588
4957,5.010547953202932
4958,5.111766976975073
4959,5.206274556382418
4960,5.294650128326889
4961,5.564972224703994
4962,5.919393660793026
4963,6.160377393685999
4964,6.321596221331917
4965,6.330391376059342
4966,6.299741189031131
4967,5.843274853741525
4968,5.2682261472246354
4969,5.045342513610917
4970,4.855148493499024
4971,4.622397360152154
4972,4.464166804616159
4973,4.406126503144184
4974,5.104361519736224
4975,5.225514936518859
4976,5.32844941678205
4977,5.422452174269187
4978,5.252781198711421
4979,5.082426881392245
4980,5.037069726077743
4981,5.108217964914238
4982,5.180004751434975
4983,5.235926230402211
4984,5.278778264062908
4985,5.486760566916816
4986,5.8570444067766925
4987,6.11109511688843
4988,6.255347761077035
4989,6.2366296715648675
4990,6.22354409541901
4991,5.736900016618878
4992,5.108559073662183
4993,4.9364855866751665
4994,4.786249193157925
4995,4.6125256840962
4996,4.4530202936679055
4997,4.385867101267058
4998,5.080844795335262
4999,5.185778273391108
5000,5.296900755847044
5001,5.445654806963551
5002,5.257287201500989
5003,5.053550871936269
5004,5.055704681775092
5005,5.10674485196022
5006,5.144132816567822
5007,5.176444582110856
5008,5.2321460644165425
5009,5.475245769882711
5010,5.798440897825084
5011,6.012594086775129
5012,6.157978198840317
5013,6.136728846074119
5014,6.110948167260503
5015,5.596401626567954
5016,5.00317751430018
5017,4.830003987521115
5018,4.667231862752812
5019,4.463196734824989
5020,4.335270710393055
5021,4.279847357820873
5022,4.927013317754264
5023,5.232432608216073
5024,5.396653480251506
5025,5.527593575103891
5026,5.325057423340712
5027,5.1256526501494255
5028,5.078325257640565
5029,5.144442163725603
5030,5.2217368774384205
5031,5.227376860745774
5032,5.29244176801979
5033,5.3754282610365705
5034,5.751423984067102
5035,5.898552377559831
5036,5.964252882706219
5037,5.969905680283908
5038,6.0410861925257695
5039,5.564418626210715
5040,4.990227123697292
5041,4.786348403223483
5042,4.58991113395509
5043,4.359669234952425
5044,4.207058071020263
5045,4.149428705626049
5046,4.776519399918829
5047,5.054588929622445
5048,5.235266936892722
5049,5.3229339667782565
5050,5.121021253445278
5051,4.95349472055756
5052,4.932010372320187
5053,5.010436412552293
5054,5.088998805006061
5055,5.1575468415667425
5056,5.214775463040497
5057,5.227352900886955
5058,5.549471402336786
5059,5.700094843718216
5060,5.860216503922532
5061,5.883681091979223
5062,5.929680665058518
5063,5.4417351426125276
5064,4.7954203553297825
5065,4.598362810979324
5066,4.430968233840373
5067,4.217951584297666
5068,4.0720668253948675
5069,4.016037612023447
5070,4.715020739829486
5071,4.843524294923619
5072,4.958461266796895
5073,5.065546637369067
5074,4.897888771860061
5075,4.721167423522369
5076,4.68269505849316
5077,4.737027804435788
5078,4.833053613460836
5079,4.877699012089919
5080,4.949154507869222
5081,5.2263411328450395
5082,5.603761401470372
5083,5.779406846857291
5084,5.904961940566729
5085,5.958674718725915
5086,5.9122614280489065
5087,5.398819711442406
5088,4.817090074278985
5089,4.614125733596776
5090,4.429870449990548
5091,4.241770365907895
5092,4.084711796522335
5093,4.026454299354999
5094,4.666024177411663
5095,4.789835677278159
5096,4.9449954817878385
5097,5.063574261406315
5098,4.908046080971498
5099,4.750177159043969
5100,4.725769653641959
5101,4.790760384445943
5102,4.867289943237082
5103,4.896243234552208
5104,4.961665092141683
5105,5.224312982558886
5106,5.573521415025846
5107,5.791100330201477
5108,5.932123241370616
5109,5.930282230056325
5110,5.919871370113382
5111,5.4502749002155175
5112,4.832315057746958
5113,4.648793780631796
5114,4.481225397592359
5115,4.246774351221421
5116,4.095718694186616
5117,4.046984846425883
5118,4.698184643123241
5119,4.827489310215497
5120,4.986269619062231
5121,5.0898766841381216
5122,4.904015643907641
5123,4.721625161156682
5124,4.678130573593459
5125,4.763454241493523
5126,4.855500548728748
5127,4.890123190330424
5128,4.978608910082191
5129,5.2612355669954685
5130,5.6171571741888915
5131,5.86175495586927
5132,5.998646792376101
5133,6.0096687300181975
5134,6.012420891818556
5135,5.5297254675036704
5136,4.948528163491545
5137,4.738837973963229
5138,4.574954804622215
5139,4.430765812207985
5140,4.272712051970517
5141,4.199974119872712
5142,4.844379794968705
5143,4.9781154119379485
5144,5.142751708478444
5145,5.241904731092146
5146,5.081393974134682
5147,4.925007984225721
5148,4.876842600742373
5149,4.92094697608984
5150,4.9570959671172155
5151,4.986814746795502
5152,5.0571446503023205
5153,5.303028749997795
5154,5.618738598390977
5155,5.830164607239237
5156,5.967688867368737
5157,5.944266008949159
5158,5.90695424165605
5159,5.4202115479062565
5160,4.799650327914595
5161,4.613981392824207
5162,4.457300076011955
5163,4.2827812032982395
5164,4.120979147226345
5165,4.049161166937104
5166,4.703809470365203
5167,4.849152509102271
5168,5.017982608142878
5169,5.1186592349705125
5170,4.947172592779695
5171,4.771933302631365
5172,4.718889441447274
5173,4.786246538370632
5174,4.893605064182159
5175,4.932673079482218
5176,4.999781086250497
5177,5.274751265591355
5178,5.631856277290287
5179,5.860927901230418
5180,6.009816023712112
5181,6.044197702998505
5182,5.976078324664936
5183,5.447873630965092
5184,4.887156044423385
5185,4.680135924348155
5186,4.511434380400645
5187,4.294286855882575
5188,4.142036863147278
5189,4.092338487965808
5190,4.783607057033282
5191,5.060533170568465
5192,5.229589207382712
5193,5.322238483894673
5194,5.1505558825664375
5195,4.979346834887912
5196,4.943495712827322
5197,5.019015464862526
5198,5.119136161226029
5199,5.151729581815922
5200,5.237241670820252
5201,5.2909368902967175
5202,5.598150208103947
5203,5.785599135365769
5204,5.914141622504429
5205,5.951587653116847
5206,5.97365978451715
5207,5.47553625630826
5208,4.867291038338196
5209,4.683265162115805
5210,4.519170634176545
5211,4.295470493046258
5212,4.1435638045754395
5213,4.089685544028941
5214,4.761539198370539
5215,5.061510724771203
5216,5.248692378679594
5217,5.347613388898701
5218,5.175523229533604
5219,4.996443272727185
5220,4.945084751631046
5221,5.028303969442564
5222,5.115886609301306
5223,5.1388388308262485
5224,5.203935794124891
5225,5.264868632092413
5226,5.592116187986343
5227,5.777282724330616
5228,5.906060511831234
5229,5.895419229533118
5230,5.9426754174388075
5231,5.470055457231271
5232,4.83246501011461
5233,4.642430245047399
5234,4.47766152464351
5235,4.255742265977277
5236,4.099108605641649
5237,4.041871321160975
5238,4.699887640473333
5239,4.838323554811444
5240,4.996152518255796
5241,5.102458665798822
5242,4.914886570990121
5243,4.731778426420306
5244,4.707519828233984
5245,4.777199685626924
5246,4.850844329148504
5247,4.8768027622429395
5248,4.93702021921119
5249,5.188112067193487
5250,5.585312195686871
5251,5.784794642240259
5252,5.9082841707698925
5253,5.9250154237545765
5254,5.9021179481466595
5255,5.417915042105456
5256,4.802961551509946
5257,4.624758685821128
5258,4.468445900575986
5259,4.251866684494627
5260,4.107726954778441
5261,4.051133190916318
5262,4.709361919354256
5263,4.839134853101714
5264,4.996903281404579
5265,5.108599125643164
5266,4.928526968492806
5267,4.774162658616278
5268,4.767734885606996
5269,4.870147862794419
5270,4.946792923634921
5271,4.946892332919152
5272,5.014457756300181
5273,5.296260292531049
5274,5.668206478529799
5275,5.911050998674054
5276,6.063872683736437
5277,6.0676176818920275
5278,6.03782580141307
5279,5.530677148876358
5280,4.938537204022428
5281,4.777574710925996
5282,4.608117137327049
5283,4.383752968591504
5284,4.227905219680603
5285,4.167767009511094
5286,4.828927904476457
5287,4.96052523462179
5288,5.141630496825724
5289,5.292944387844634
5290,5.151461152532166
5291,5.003510184567101
5292,4.975230499499375
5293,5.046219514668581
5294,5.103193427829676
5295,5.106611990004597
5296,5.1743448525616085
5297,5.449380986863872
5298,5.814085932679824
5299,6.038611385398037
5300,6.18383015203195
5301,6.184493346552991
5302,6.171500389412417
5303,5.700339102210886
5304,5.080864850317934
5305,4.888349584153945
5306,4.726007105987906
5307,4.505462922521346
5308,4.348059187446698
5309,4.291036530354388
5310,4.955702287183633
5311,5.095242351499618
5312,5.282736590569264
5313,5.418811156998773
5314,5.25610946072663
5315,5.107540255319859
5316,5.140264444032408
5317,5.188627348457183
5318,5.216439064282814
5319,5.220965903097641
5320,5.250255242770098
5321,5.494056999904442
5322,5.841393785939256
5323,6.066085587358596
5324,6.21368619636572
5325,6.244571372560564
5326,6.169876525946056
5327,5.643588573892203
5328,5.03648753234624
5329,4.875549337058529
5330,4.720835886662037
5331,4.497109357217138
5332,4.342231365740011
5333,4.2986666189779035
5334,4.967726387408521
5335,5.101523577663718
5336,5.279553961732231
5337,5.401305203374611
5338,5.228363998509152
5339,5.063179704318711
5340,5.024027820304438
5341,5.074859200083749
5342,5.1246617968386445
5343,5.1068989579943205
5344,5.156080871114368
5345,5.410277571541065
5346,5.732686478006882
5347,5.935140161274219
5348,6.0712160869123695
5349,6.0503631869785135
5350,6.014990778730785
5351,5.530706070770769
5352,4.936994129330923
5353,4.763884286737651
5354,4.627197145547163
5355,4.440199334162644
5356,4.312196272457976
5357,4.284819542934742
5358,4.95752488072311
5359,5.259427413460883
5360,5.473247326418921
5361,5.607397276468623
5362,5.469746469064772
5363,5.299178681421404
5364,5.25847317572773
5365,5.3223755297346145
5366,5.353065890505477
5367,5.306854738308404
5368,5.358640573730522
5369,5.385336521319696
5370,5.671038028136692
5371,5.841839432179091
5372,5.9498460251854635
5373,5.920734042941439
5374,5.956197206590662
5375,5.461348259589719
5376,4.830672894965339
5377,4.6376547272662965
5378,4.468839470117994
5379,4.248482092884848
5380,4.085391357472583
5381,4.030331223870891
5382,4.711489513364364
5383,4.991796700365407
5384,5.209139700489427
5385,5.348887315987217
5386,5.175891202902393
5387,5.0055874481425855
5388,4.981963689285979
5389,5.042622838824342
5390,5.096285539450046
5391,5.097375699212119
5392,5.174473750782649
5393,5.220962770732652
5394,5.541599482728219
5395,5.729427242869841
5396,5.853702454007303
5397,5.854958677542259
5398,5.907649957645913
5399,5.4291981882381615
5400,4.804200639633055
5401,4.618167719710516
5402,4.452220039214708
5403,4.280447435843543
5404,4.1259939629470015
5405,4.055638077840547
5406,4.699013812973085
5407,4.821164245222923
5408,5.005254100911127
5409,5.171870688108194
5410,5.014917121307059
5411,4.846630799217529
5412,4.827079365493558
5413,4.886019953700066
5414,4.941852350712561
5415,4.984508829367104
5416,5.041185812811866
5417,5.285888105889488
5418,5.672944086432751
5419,5.914970756629079
5420,6.073693070689871
5421,6.08776011788204
5422,6.058530821720587
5423,5.576500133563228
5424,4.973589927692495
5425,4.784251855332817
5426,4.609921165472973
5427,4.392478049612955
5428,4.240720050180062
5429,4.168919115222138
5430,4.839914154792689
5431,4.96596183845235
5432,5.147748810551024
5433,5.28990614273855
5434,5.098974573986789
5435,4.937237583973453
5436,4.913887967375326
5437,4.96552724330408
5438,5.033292810255952
5439,5.038901156821823
5440,5.10052237847256
5441,5.343715034815321
5442,5.69670792425709
5443,5.930629474546715
5444,6.077356463229638
5445,6.0686466069636635
5446,6.019808467851382
5447,5.524614988473575
5448,4.907728350446657
5449,4.7000906546728505
5450,4.534765816630886
5451,4.312600321669749
5452,4.153370989613478
5453,4.0948924712870065
5454,4.77335745167613
5455,4.895824695888616
5456,5.079033611358433
5457,5.221463264731262
5458,5.047867035907223
5459,4.904761079499287
5460,4.896208354383481
5461,4.9582316645967754
5462,5.019013789046385
5463,4.999422185530503
5464,5.043739138780493
5465,5.308468967019655
5466,5.668742191979054
5467,5.892350224586957
5468,6.04082503157666
5469,6.033312831246222
5470,5.95128204358252
5471,5.4485801717239015
5472,4.887088894755594
5473,4.729321635502428
5474,4.566336209495471
5475,4.351820730276248
5476,4.206128382014539
5477,4.146176543667485
5478,4.816129710683673
5479,4.946549591659489
5480,5.136776579116492
5481,5.289629196476822
5482,5.12496536472473
5483,4.963120902901575
5484,4.9367465077333295
5485,4.989428221302888
5486,4.9540701060271175
5487,4.966645015245916
5488,5.070290472130394
5489,5.3173241367759445
5490,5.651621987902749
5491,5.866990965742989
5492,6.00608602097916
5493,6.0048272066632356
5494,5.96673448624717
5495,5.466790964217083
5496,4.84591806201052
5497,4.656137831395344
5498,4.493242557187563
5499,4.303199726056252
5500,4.151688863418882
5501,4.067838150729516
5502,4.749598482432863
5503,4.889197450177149
5504,5.081486887953374
5505,5.229613905723472
5506,5.069594244506714
5507,4.899175631570592
5508,4.8684229829540095
5509,4.9324916914080355
5510,4.991083796532028
5511,4.988756450527425
5512,5.050076929526086
5513,5.313647076254581
5514,5.670237367800814
5515,5.894549067674306
5516,6.03997265784724
5517,6.042431593022023
5518,6.0090025040065385
5519,5.522233407543452
5520,4.975537136913794
5521,4.76294480308757
5522,4.5737310352105816
5523,4.3592694360029345
5524,4.209460538139241
5525,4.169529513206515
5526,4.863336595172658
5527,5.1548626064113385
5528,5.3757667937201035
5529,5.516476030076018
5530,5.337859190094404
5531,5.182507606149349
5532,5.1725284284890725
5533,5.227804257318176
5534,5.265759866976839
5535,5.255044915633245
5536,5.323873636447334
5537,5.348323139654298
5538,5.656400484356873
5539,5.857763003803672
5540,5.983386130395276
5541,5.968384035684335
5542,6.017825408161675
5543,5.532504666367931
5544,4.914891955076819
5545,4.742056970825711
5546,4.592263993741859
5547,4.375543927836669
5548,4.223145868593304
5549,4.17160130289718
5550,4.84864385303155
5551,5.146530426923608
5552,5.373884027676515
5553,5.557334250448893
5554,5.382295258858938
5555,5.2060237872537005
5556,5.192813491306887
5557,5.2574914738351195
5558,5.31251690140089
5559,5.29714860283336
5560,5.364850921382301
5561,5.39484128416432
5562,5.699851415158726
5563,5.892071319696158
5564,5.987774208070832
5565,5.9815975253918845
5566,6.025501565005515
5567,5.5336055676216045
5568,4.887241039951964
5569,4.698141780784165
5570,4.5417089297911675
5571,4.359967164163849
5572,4.18886736432048
5573,4.113887214445541
5574,4.7982102640849735
5575,4.90714927566227
5576,5.096296208639091
5577,5.256313468813233
5578,5.081615658012117
5579,4.9091936361115085
5580,4.875956425833771
5581,4.919037045069389
5582,4.957479008110627
5583,4.941664664966055
5584,4.978600143134069
5585,5.214323992119751
5586,5.561238907842621
5587,5.763901212249287
5588,5.890987153020004
5589,5.892094563530626
5590,5.8495195019641155
5591,5.34955959294943
5592,4.729291654930526
5593,4.532364878083903
5594,4.359854213808111
5595,4.1499143503045355
5596,3.9886462496210346
5597,3.909246040430437
5598,4.565887333098232
5599,4.71107035553032
5600,4.907647403368585
5601,5.0540416926764955
5602,4.884006035558619
5603,4.711697392068731
5604,4.677554817512915
5605,4.722461878746147
5606,4.76319902372006
5607,4.755605544158178
5608,4.796598381218268
5609,5.027063589721576
5610,5.406502732033361
5611,5.635891506471465
5612,5.7669305503662
5613,5.774076473173926
5614,5.728758797876741
5615,5.237502808916339
5616,4.637373281299896
5617,4.4521109863702275
5618,4.289165683577659
5619,4.077955043722129
5620,3.8996771590807406
5621,3.868491451525293
5622,4.582361410556703
5623,4.7103510650506735
5624,4.900203212499523
5625,5.052314427534128
5626,4.885852206191873
5627,4.727086575448536
5628,4.707417483120619
5629,4.76240510202161
5630,4.810303676979536
5631,4.8117187018862095
5632,4.8579443765033625
5633,5.108816992546418
5634,5.473675916278732
5635,5.704021403876725
5636,5.841405137180474
5637,5.876247732641278
5638,5.8052778806094985
5639,5.2812093103786575
5640,4.677945525636288
5641,4.498105826455746
5642,4.350253351881366
5643,4.15002808805022
5644,3.9923691595714663
5645,3.914439765721799
5646,4.502150310808597
5647,4.722210836057888
5648,4.945496301234024
5649,5.097890670577134
5650,4.930366292153566
5651,4.789847947679452
5652,4.830460671959023
5653,4.87475421846111
5654,4.893882399587622
5655,4.9131728909030175
5656,4.990512899925064
5657,5.261861395813082
5658,5.640290954254307
5659,5.886438069265285
5660,6.046535393388322
5661,6.0561794238520275
5662,6.029704220339282
5663,5.53237139531198
5664,4.918126200038984
5665,4.734463424689999
5666,4.566118709349061
5667,4.347341327782185
5668,4.170872268579903
5669,4.082439397114937
5670,4.665704036792627
5671,4.87452479282372
5672,5.079895518757237
5673,5.228224635437915
5674,5.075569415396668
5675,4.931771244664219
5676,4.919748023685445
5677,4.983790960932581
5678,5.0281655888245345
5679,4.991244153122131
5680,5.03060417653307
5681,5.289505068011184
5682,5.653130217588187
5683,5.89454588730609
5684,6.02278128983785
5685,6.03826150200344
